School Code,Name,City,State,Submitted,Complete
1.72688E+11,J STERLING MORTON WEST HIGH SCH,BERWYN,IL,592,543
1.72028E+11,JACKSONVILLE HIGH SCHOOL,JACKSONVILLE,IL,114,109
A0301356,JANE ADDAMS HIGH SCHOOL,CHICAGO,IL,40,37
1.73451E+11,JEFFERSON HIGH SCHOOL,ROCKFORD,IL,196,172
1.72043E+11,JERSEY COMM HIGH SCHOOL,JERSEYVILLE,IL,145,137
1.70417E+11,JOHN HERSEY HIGH SCHOOL,ARLINGTON HEIGHTS,IL,443,430
1.72049E+11,JOHNSBURG HIGH SCHOOL,JOHNSBURG,IL,103,98
1.72055E+11,JOHNSTON CITY HIGH SCHOOL,JOHNSTON CITY,IL,65,62
A9102442,JOLIET CATHOLIC ACADEMY,JOLIET,IL,124,122
1.72061E+11,JOLIET CENTRAL HIGH SCHOOL,JOLIET,IL,433,375
1.72061E+11,JOLIET WEST HIGH SCHOOL,JOLIET,IL,507,456
1.70993E+11,JONES COLLEGE PREP HIGH SCHOOL,CHICAGO,IL,455,447
1.70002E+11,JOPPA JR & SR HIGH SCHOOL,JOPPA,IL,8,7
343412,JOSEPHINUM ACADEMY,CHICAGO,IL,41,41
1.70993E+11,JUAREZ COMMUNITY ACADEMY HS,CHICAGO,IL,360,335
2023536,JUDAH CHRISTIAN SCHOOL,CHAMPAIGN,IL,21,21
1.70993E+11,JULIAN HIGH SCHOOL,CHICAGO,IL,79,65
1.72448E+11,KANELAND SENIOR HIGH SCHOOL,MAPLE PARK,IL,256,246
1.72076E+11,KANKAKEE HIGH SCHOOL,KANKAKEE,IL,198,164
2024653,KANKAKEE TRINITY ACADEMY,KANKAKEE,IL,14,13
1.72079E+11,KANSAS HIGH SCHOOL,KANSAS,IL,11,10
351809,KEITH COUNTRY DAY SCHOOL,ROCKFORD,IL,,
1.70993E+11,KELLY HIGH SCHOOL,CHICAGO,IL,351,345
1.70993E+11,KELVYN PARK HIGH SCHOOL,CHICAGO,IL,54,52
1.70993E+11,KENNEDY HIGH SCHOOL,CHICAGO,IL,314,307
1.70993E+11,KENWOOD ACADEMY HIGH SCHOOL,CHICAGO,IL,394,385
1.721E+11,KEWANEE HIGH SCHOOL,KEWANEE,IL,72,69
1.70993E+11,KING COLLEGE PREP HIGH SCHOOL,CHICAGO,IL,116,106
1.72139E+11,KNOXVILLE SR HIGH SCHOOL,KNOXVILLE,IL,57,52
1.72168E+11,LA MOILLE HIGH SCHOOL,LA MOILLE,IL,10,9
1.72211E+11,LA SALLE-PERU TWP HIGH SCHOOL,LA SALLE,IL,187,179
349775,LAKE COUNTY BAPTIST SCHOOL,WAUKEGAN,IL,13,12
353078,LAKE FOREST ACADEMY,LAKE FOREST,IL,41,39
1.72178E+11,LAKE FOREST HIGH SCHOOL,LAKE FOREST,IL,224,214
1.72184E+11,LAKE PARK HIGH SCHOOL,ROSELLE,IL,473,450
1.70993E+11,LAKE VIEW HIGH SCHOOL,CHICAGO,IL,258,241
1.7219E+11,LAKE ZURICH HIGH SCHOOL,LAKE ZURICH,IL,341,332
1.70387E+11,LAKES COMMUNITY HIGH SCHOOL,LAKE VILLA,IL,246,238
1.70993E+11,LANE TECHNICAL HIGH SCHOOL,CHICAGO,IL,999,979
1.73708E+11,LANPHIER HIGH SCHOOL,SPRINGFIELD,IL,106,97
1.71371E+11,LARKIN HIGH SCHOOL,ELGIN,IL,324,300
BB020984,LATINO YOUTH ALTERNATIVE HIGH SCHOOL,CHICAGO,IL,14,13
BB080787,LATINO YOUTH HIGH SCHOOL,CHICAGO,IL,14,9
1.73708E+11,LAWRENCE EDUCATION CENTER,SPRINGFIELD,IL,14,13
1.72215E+11,LAWRENCEVILLE HIGH SCHOOL,LAWRENCEVILLE,IL,59,55
1.7223E+11,LEBANON HIGH SCHOOL,LEBANON,IL,19,19
1.70993E+11,LEGAL PREP ACADEMY CHARTER HS,CHICAGO,IL,49,46
1.72287E+11,LELAND HIGH SCHOOL,LELAND,IL,5,
1.7225E+11,LEMONT TWP HIGH SCHOOL,LEMONT,IL,236,228
1.72253E+11,LENA-WINSLOW HIGH SCHOOL,LENA,IL,43,42
343423,LEO CATHOLIC HIGH SCHOOL,CHICAGO,IL,24,23
1.72262E+11,LEROY HIGH SCHOOL,LE ROY,IL,37,37
1.70015E+11,LEWISTOWN JR/SR HIGH SCHOOL,LEWISTOWN,IL,33,32
1.72271E+11,LEXINGTON HIGH SCHOOL,LEXINGTON,IL,20,20
1.72277E+11,LIBERTY HIGH SCHOOL,LIBERTY,IL,28,28
1.72283E+11,LIBERTYVILLE HIGH SCHOOL,LIBERTYVILLE,IL,367,362
1.72295E+11,LIMESTONE COMMUNITY HIGH SCHOOL,PEORIA,IL,127,118
1.72305E+11,LINCOLN COMM HIGH SCHOOL,LINCOLN,IL,138,125
1.70993E+11,LINCOLN PARK HIGH SCHOOL,CHICAGO,IL,455,437
1.72307E+11,LINCOLN WAY WEST,NEW LENOX,IL,367,359
1.72307E+11,LINCOLN-WAY CENTRAL HIGH SCHOOL,NEW LENOX,IL,382,376
1.72307E+11,LINCOLN-WAY EAST HIGH SCHOOL,FRANKFORT,IL,563,546
1.73066E+11,LINCOLNWOOD HIGH SCHOOL,RAYMOND,IL,21,21
1.70993E+11,LINDBLOM MATH & SCIENCE ACAD HS,CHICAGO,IL,221,219
1.7232E+11,LISLE HIGH SCHOOL,LISLE,IL,89,88
1.72325E+11,LITCHFIELD SENIOR HIGH SCHOOL,LITCHFIELD,IL,57,55
1.70993E+11,LITTLE BLACK PEARL ARTS ACAD HS,CHICAGO,IL,23,20
1.72335E+11,LOCKPORT TOWNSHIP HIGH SCH EAST,LOCKPORT,IL,703,671
BB980775,LOGOS CHRISTIAN ACADEMY,NILES,IL,6,6
1.72364E+11,LOVEJOY TECHNOLOGY ACADEMY,LOVEJOY,IL,,
1.74092E+11,LOWPOINT-WASHBURN JR SR HIGH SCH,WASHBURN,IL,6,6
341211,LOYOLA ACADEMY,WILMETTE,IL,383,379
A9102354,LUBAVITCH GIRLS HIGH SCHOOL,CHICAGO,IL,16,15
A9701399,LUBAVITCH MESIVTA OF CHICAGO,CHICAGO,IL,21,20
2025704,LUTHERAN HIGH SCHOOL,SPRINGFIELD,IL,14,14
350601,LUTHERAN SCHOOL ASSOCIATION,DECATUR,IL,10,10
A9701397,LYCEE FRANCAIS DE CHICAGO,CHICAGO,IL,21,21
1.72388E+11,LYONS TWP HIGH SCH,LA GRANGE,IL,786,762
1.71185E+11,MACARTHUR HIGH SCHOOL,DECATUR,IL,119,105
1.72392E+11,MACOMB SENIOR HIGH SCHOOL,MACOMB,IL,100,94
1.72397E+11,MADISON SENIOR HIGH SCHOOL,MADISON,IL,26,24
1.72406E+11,MAHOMET-SEYMOUR HIGH SCHOOL,MAHOMET,IL,188,184
1.72409E+11,MAINE EAST HIGH SCHOOL,PARK RIDGE,IL,407,380
1.72409E+11,MAINE SOUTH HIGH SCHOOL,PARK RIDGE,IL,479,466
1.72409E+11,MAINE WEST HIGH SCHOOL,DES PLAINES,IL,379,353
1.70993E+11,MANLEY CAREER ACADEMY HIGH SCHOOL,CHICAGO,IL,11,11
1.72439E+11,MANTENO HIGH SCHOOL,MANTENO,IL,111,107
1.73123E+11,MANUAL ACADEMY,PEORIA,IL,112,93
1.72457E+11,MARENGO HIGH SCHOOL,MARENGO,IL,113,107
340295,MARIAN CATHOLIC HIGH SCHOOL,CHICAGO HEIGHTS,IL,185,180
347676,MARIAN CENTRAL CATHOLIC HIGH SCHOOL,WOODSTOCK,IL,76,75
1.70993E+11,MARINE LEADERSHIP ACADEMY - AMES,CHICAGO,IL,110,99
1.7246E+11,MARION HIGH SCHOOL,MARION,IL,151,148
1.72465E+11,MARISSA JR & SR HIGH SCHOOL,MARISSA,IL,33,30
343467,MARIST HIGH SCHOOL,CHICAGO,IL,369,355
348024,MARMION ACADEMY,AURORA,IL,103,100
1.72475E+11,MAROA-FORSYTH SENIOR HIGH SCH,MAROA,IL,57,56
347439,MARQUETTE ACADEMY,OTTAWA,IL,25,24
348716,MARQUETTE CATHOLIC HIGH SCHOOL,ALTON,IL,86,83
354286,MARQUETTE MANOR BAPTIST ACADEMY,DOWNERS GROVE,IL,6,6
1.72487E+11,MARSHALL HIGH SCHOOL,MARSHALL,IL,44,41
1.70993E+11,MARSHALL METROPOLITAN HIGH SCHOOL,CHICAGO,IL,53,50
1.7249E+11,MARTINSVILLE JR- SR HIGH SCHOOL,MARTINSVILLE,IL,15,15
A0901453,MARYVILLE CHRISTIAN SCHOOL,MARYVILLE,IL,15,13
1.72494E+11,MASCOUTAH HIGH SCHOOL,MASCOUTAH,IL,194,184
1.725E+11,MASSAC COUNTY HIGH SCHOOL,METROPOLIS,IL,106,103
345635,MATER DEI HIGH SCHOOL,BREESE,IL,73,72
1.70993E+11,MATHER HIGH SCHOOL,CHICAGO,IL,326,310
1.72505E+11,MATTOON HIGH SCHOOL,MATTOON,IL,132,126
17FN00411,MCC ACADEMY,MORTON GROVE,IL,6,6
1.72532E+11,MCHENRY  EAST HIGH SCHOOL,MCHENRY,IL,11,10
1725320F0011,MCHENRY COMMUNITY HIGH SCHOOL UNSPECIFIED,MCHENRY,IL,,
1.72532E+11,MCHENRY HIGH SCHOOL-WEST CAMPUS,MCHENRY,IL,324,306
BB080723,MCKINLEY ACADEMY AT LAKESIDE,CHICAGO,IL,,
1.72565E+11,MENDOTA TWP HIGH SCHOOL,MENDOTA,IL,95,90
1.7014E+11,MERCER COUNTY HIGH SCHOOL,ALEDO,IL,64,60
1.70012E+11,MERIDIAN HIGH SCHOOL,MACON,IL,55,54
1.72697E+11,MERIDIAN HIGH SCHOOL,MOUNDS,IL,27,23
1.72577E+11,METAMORA HIGH SCHOOL,METAMORA,IL,178,171
1.74169E+11,METEA VALLEY HIGH SCHOOL,AURORA,IL,635,618
350791,METRO-EAST LUTHERAN HIGH SCHOOL,EDWARDSVILLE,IL,22,22
A1101024,MID-AMERICA PREPARATORY SCHOOL,HERRICK,IL,6,6
1.70013E+11,MIDLAND HIGH SCHOOL,VARNA,IL,37,36
1.74396E+11,MIDWEST CENTRAL HIGH SCHOOL,MANITO,IL,47,44
17FN00052,MIDWEST CHRISTIAN ACADEMY,BLOOMINGTON,IL,,
1.70142E+11,MILFORD HIGH SCHOOL CAMPUS,MILFORD,IL,22,22
1.7094E+11,MILLEDGEVILLE HIGH SCHOOL,MILLEDGEVILLE,IL,22,22
1.72634E+11,MINOOKA COMMUNITY HIGH SCHOOL,MINOOKA,IL,474,450
1.7264E+11,MOLINE SR HIGH SCHOOL,MOLINE,IL,290,280
1.72643E+11,MOMENCE HIGH SCHOOL,MOMENCE,IL,50,47
1.70032E+11,MONMOUTH-ROSEVILLE HIGH SCH,MONMOUTH,IL,87,83
1.72655E+11,MONTICELLO HIGH SCHOOL,MONTICELLO,IL,95,91
346253,MONTINI CATHOLIC HIGH SCHOOL,LOMBARD,IL,93,91
A1301314,MOOSEHEART CHILD CITY AND SCHOOL INC,MOOSEHEART,IL,7,7
353318,MOOSEHEART SCHOOL,MOOSEHEART,IL,,
351853,MORGAN PARK ACADEMY,CHICAGO,IL,21,20
1.70993E+11,MORGAN PARK HIGH SCHOOL,CHICAGO,IL,207,193
1.72664E+11,MORRIS COMMUNITY HIGH SCHOOL,MORRIS,IL,109,102
1.72671E+11,MORRISON HIGH SCHOOL,MORRISON,IL,41,41
1.72676E+11,MORRISONVILLE HIGH SCHOOL,MORRISONVILLE,IL,7,7
1.7268E+11,MORTON HIGH SCHOOL,MORTON,IL,191,186
BB000505,MOTHER MCAULEY LIBERAL ARTS HIGH SCHOOL,CHICAGO,IL,190,187
1.74047E+11,MOUNT CARMEL HIGH SCHOOL,MT CARMEL,IL,87,83
343048,MOUNT CARMEL HIGH SCHOOL,CHICAGO,IL,108,106
1.72729E+11,MOUNT PULASKI HIGH SCHOOL,MT PULASKI,IL,24,23
1.72736E+11,MOUNT VERNON HIGH SCHOOL,MT VERNON,IL,185,175
1.72718E+11,MT OLIVE HIGH SCHOOL,MT OLIVE,IL,30,29
1.72739E+11,MT ZION HIGH SCHOOL,MT ZION,IL,138,136
17FN00122,MUHAMMAD UNIVERSITY OF ISLAM,CHICAGO,IL,5,5
1.72745E+11,MULBERRY GROVE SR HIGH SCHOOL,MULBERRY GROVE,IL,26,22
1.70993E+11,MULTICULTURAL ACAD SCHOLARSHP HS,CHICAGO,IL,30,29
1.72757E+11,MUNDELEIN CONS HIGH SCHOOL,MUNDELEIN,IL,364,345
1.72761E+11,MURPHYSBORO HIGH SCHOOL,MURPHYSBORO,IL,91,88
1.72771E+11,NAPERVILLE CENTRAL HIGH SCHOOL,NAPERVILLE,IL,545,532
1.72771E+11,NAPERVILLE NORTH HIGH SCHOOL,NAPERVILLE,IL,572,556
1.72774E+11,NASHVILLE COMM HIGH SCHOOL,NASHVILLE,IL,67,65
342656,NAZARETH ACADEMY,LA GRANGE PARK,IL,134,133
1.72784E+11,NEOGA JR/SR HIGH SCHOOL,NEOGA,IL,34,32
1.74169E+11,NEUQUA VALLEY HIGH SCHOOL,NAPERVILLE,IL,747,733
1.72796E+11,NEW ATHENS HIGH SCHOOL,NEW ATHENS,IL,23,20
1.72799E+11,NEW BERLIN HIGH SCHOOL,NEW BERLIN,IL,54,47
A9901789,NEW HOPE CHRISTIAN ACADEMY,PEKIN,IL,5,5
1.74389E+11,NEW TECH HIGH - ZION-BENTON EAST,ZION,IL,47,43
1.7282E+11,NEW TRIER TOWNSHIP H S WINNETKA,WINNETKA,IL,600,590
1.72826E+11,NEWARK COMM HIGH SCHOOL,NEWARK,IL,30,30
347712,NEWMAN CENTRAL CATHOLIC HIGH SCHOOL,STERLING,IL,38,38
1.72038E+11,NEWTON COMM HIGH SCHOOL,NEWTON,IL,58,57
1.72853E+11,NILES NORTH HIGH SCHOOL,SKOKIE,IL,424,401
1.72853E+11,NILES WEST HIGH SCHOOL,SKOKIE,IL,501,487
17FN00124,NO ADULTS LEFT BEHIND,CHICAGO,IL,,
1.70993E+11,NOBLE ST CHTR - MANSUETO,CHICAGO,IL,267,260
1.70993E+11,NOBLE ST CHTR RAUNER COLLEGE PREP,CHICAGO,IL,126,124
1.70993E+11,NOBLE ST CHTR-BAKER CAMPUS,CHICAGO,IL,39,36
1.70993E+11,NOBLE ST CHTR-BUTLER COLLEGE PREP - CRIMSON,CHICAGO,IL,135,125
1.70993E+11,NOBLE ST CHTR-CHICAGO BULLS PREP,CHICAGO,IL,241,236
1.70993E+11,NOBLE ST CHTR-COMER COLLEGE PREP,CHICAGO,IL,176,168
1.70993E+11,NOBLE ST CHTR-DRW TRADING COLLEGE PREP,CHICAGO,IL,63,61
1.70993E+11,NOBLE ST CHTR-GOLDER COLLEGE PREP,CHICAGO,IL,153,146
1.70993E+11,NOBLE ST CHTR-HANSBERRY COLLEGE PREP - SILVER,CHICAGO,IL,114,112
1.70993E+11,NOBLE ST CHTR-ITW SPEER ACADEMY,CHICAGO,IL,272,255
1.70993E+11,NOBLE ST CHTR-JOHNSON COLLEGE PREP,CHICAGO,IL,148,143
1.70993E+11,NOBLE ST CHTR-MUCHIN COLLEGE PREP,CHICAGO,IL,238,235
1.70993E+11,NOBLE ST CHTR-NOBLE CAMPUS,CHICAGO,IL,156,154
1.70993E+11,NOBLE ST CHTR-PRITZKER COLLEGE PREP,CHICAGO,IL,200,198
1.70993E+11,NOBLE ST CHTR-ROWE-CLARK MS ACADEMY,CHICAGO,IL,97,96
1.70993E+11,NOBLE ST CHTR-THE NOBLE ACADEMY,CHICAGO,IL,113,111
1.70993E+11,NOBLE ST CHTR-UIC COLLEGE PREP,CHICAGO,IL,214,207
1.72856E+11,NOKOMIS JR/SR HIGH SCH,NOKOMIS,IL,27,27
1.72862E+11,NORMAL COMMUNITY HIGH SCHOOL,NORMAL,IL,378,365
1.72862E+11,NORMAL COMMUNITY WEST HIGH SCHOOL,NORMAL,IL,288,272
1.7E+11,NORRIS CITY-OMAHA-ENFIELD H S,NORRIS CITY,IL,31,28
1.7287E+11,NORTH BOONE HIGH SCHOOL,POPLAR GROVE,IL,55,50
1.70011E+11,NORTH CHICAGO COMMUNITY HIGH SCH,NORTH CHICAGO,IL,144,136
1.72881E+11,NORTH CLAY COMMUNITY HIGH SCHOOL,LOUISVILLE,IL,26,26
1.74224E+11,NORTH GREENE JR/SR HIGH SCH,WHITE HALL,IL,46,43
1.70993E+11,NORTH LAWNDALE CHARTER HS,CHICAGO,IL,157,149
1.70993E+11,NORTH LAWNDALE PREP CHTR - CHRISTIANA,CHICAGO,IL,13,13
1.7014E+11,NORTH MAC HIGH SCHOOL,VIRDEN,IL,60,57
351977,NORTH SHORE COUNTRY DAY SCHOOL,WINNETKA,IL,11,11
1.70993E+11,NORTH-GRAND HIGH SCHOOL,CHICAGO,IL,214,196
A9302842,NORTHRIDGE PREPARATORY SCHOOL,NILES,IL,41,40
1.70993E+11,NORTHSIDE COLLEGE PREPARATORY HS,CHICAGO,IL,243,242
1.73054E+11,NORTHWESTERN HIGH SCHOOL,PALMYRA,IL,14,14
341787,NOTRE DAME COLLEGE PREP,NILES,IL,129,123
A0509232,NOTRE DAME DE LA SALETTE BOYS ACADEMY,GEORGETOWN,IL,11,11
1.70942E+11,NOVAK ACADEMY,CHAMPAIGN,IL,12,11
1.72979E+11,O FALLON HIGH SCHOOL,OFALLON,IL,417,403
1.70705E+11,OAK FOREST HIGH SCHOOL,OAK FOREST,IL,232,222
1.72922E+11,OAK LAWN COMM HIGH SCHOOL,OAK LAWN,IL,359,339
1.72928E+11,OAK PARK & RIVER FOREST HIGH SCH,OAK PARK,IL,698,665
1.72934E+11,OAKLAND HIGH SCHOOL,OAKLAND,IL,9,8
1.7108E+11,OAKWOOD HIGH SCHOOL,FITHIAN,IL,41,39
1.72942E+11,OBLONG HIGH SCHOOL,OBLONG,IL,28,28
1.7014E+11,ODIN ATTENDANCE CENTER 9-12,ODIN,IL,12,6
1.70993E+11,OGDEN INT HIGH SCHOOL,CHICAGO,IL,138,133
1.70022E+11,OKAW VALLEY HIGH SCHOOL,BETHANY,IL,23,22
1.74175E+11,OKAWVILLE JR/SR HIGH SCHOOL,OKAWVILLE,IL,34,32
1.72989E+11,OLYMPIA HIGH SCHOOL,STANFORD,IL,67,65
1.70993E+11,OMBUDSMAN CHICAGO - ROSELAND HS,CHICAGO,IL,10,5
1.70993E+11,OMBUDSMAN CHICAGO NORTHWEST,CHICAGO,IL,57,44
1.70993E+11,OMBUDSMAN CHICAGO SOUTH,CHICAGO,IL,83,48
1.70993E+11,OMBUDSMAN CHICAGO WEST,CHICAGO,IL,27,16
1.73006E+11,ORANGEVILLE HIGH SCHOOL,ORANGEVILLE,IL,17,17
1.73016E+11,OREGON HIGH SCHOOL,OREGON,IL,55,54
1.7302E+11,ORION HIGH SCHOOL,ORION,IL,50,49
1.70993E+11,ORR ACADEMY HIGH SCHOOL,CHICAGO,IL,56,51
1.73027E+11,OSWEGO EAST HIGH SCHOOL,OSWEGO,IL,557,540
1.73027E+11,OSWEGO HIGH SCHOOL,OSWEGO,IL,515,484
1.73033E+11,OTTAWA TOWNSHIP HIGH SCHOOL,OTTAWA,IL,186,173
344427,OUR LADY OF TEPEYAC HIGH SCHOOL,CHICAGO,IL,33,28
1.73045E+11,PALATINE HIGH SCHOOL,PALATINE,IL,436,419
1.73048E+11,PALESTINE HIGH SCHOOL,PALESTINE,IL,16,15
1.73063E+11,PANA SR HIGH SCHOOL,PANA,IL,65,60
1.7014E+11,PARIS COOPERATIVE HIGH SCHOOL,PARIS,IL,49,46
1.73075E+11,PARIS COOPERATIVE HIGH SCHOOL 95,PARIS,IL,14,12
1.73075E+11,PARIS HIGH SCHOOL,PARIS,IL,18,18
A9901794,PARKVIEW CHRISTIAN ACADEMY,YORKVILLE,IL,8,8
1.70993E+11,PATHWAYS IN EDUCATION - HUMBOLDT PARK HS,CHICAGO,IL,8,7
1.70993E+11,PATHWAYS IN EDUCATION ASHBURN,CHICAGO,IL,83,69
1.70993E+11,PATHWAYS IN EDUCATION AVONDALE HS,CHICAGO,IL,55,52
1.70993E+11,PATHWAYS IN EDUCATION BRIGHTON PA,CHICAGO,IL,25,18
1.73087E+11,PATOKA SR HIGH SCHOOL,PATOKA,IL,8,8
1.73093E+11,PAWNEE JR/SR HIGH SCH,PAWNEE,IL,21,20
1.70765E+11,PAXTON-BUCKLEY-LODA HIGH SCHOOL,PAXTON,IL,67,63
1.70993E+11,PAYTON COLLEGE PREPARATORY HS,CHICAGO,IL,271,266
1.70993E+11,PEACE AND EDUCATION COALITION HS,CHICAGO,IL,31,26
1.73102E+11,PEARL CITY HIGH SCHOOL,PEARL CITY,IL,16,15
1.73105E+11,PECATONICA HIGH SCHOOL,PECATONICA,IL,42,41
1.73111E+11,PEKIN COMMUNITY HIGH SCHOOL,PEKIN,IL,257,240
17FN00125,PENN FOSTER,CHICAGO,IL,5,5
351718,PEORIA CHRISTIAN SCHOOL,PEORIA,IL,37,37
1.73127E+11,PEORIA HEIGHTS HIGH SCHOOL,PEORIA HEIGHTS,IL,28,25
1.73123E+11,PEORIA HIGH SCHOOL,PEORIA,IL,257,226
347304,PEORIA NOTRE DAME HIGH SCHOOL,PEORIA,IL,127,123
1.73129E+11,PEOTONE HIGH SCHOOL,PEOTONE,IL,83,81
1.70993E+11,PERSPECTIVES CHTR - HIGH SCHOOL OF TECHNOLOGY,CHICAGO,IL,61,61
1.70993E+11,PERSPECTIVES CHTR - IIT CAMPUS,CHICAGO,IL,66,63
1.70993E+11,PERSPECTIVES CHTR - JOSLIN CAMPUS,CHICAGO,IL,96,88
1.70993E+11,PERSPECTIVES CHTR - LEADERSHIP ACADEMY,CHICAGO,IL,71,63
1.70993E+11,PHILLIPS ACADEMY HIGH SCHOOL,CHICAGO,IL,132,111
1.70993E+11,PHOENIX MILITARY ACADEMY HS,CHICAGO,IL,116,108
1.73162E+11,PINCKNEYVILLE COMM HIGH SCHOOL,PINCKNEYVILLE,IL,88,82
1.73171E+11,PITTSFIELD HIGH SCHOOL,PITTSFIELD,IL,49,49
1.73174E+11,PLAINFIELD ACADEMY,PLAINFIELD,IL,5,5
1.73174E+11,PLAINFIELD EAST HIGH SCHOOL,PLAINFIELD,IL,432,411
1.73174E+11,PLAINFIELD HIGH SCHOOL,PLAINFIELD,IL,389,367
1.73174E+11,PLAINFIELD NORTH HIGH SCHOOL,PLAINFIELD,IL,465,457
1.73174E+11,PLAINFIELD SOUTH HIGH SCHOOL,PLAINFIELD,IL,443,423
1.73177E+11,PLANO HIGH SCHOOL,PLANO,IL,134,123
1.73189E+11,PLEASANT HILL HIGH SCHOOL,PLEASANT HILL,IL,7,7
1.73192E+11,PLEASANT PLAINS HIGH SCHOOL,PLEASANT PLAINS,IL,67,67
1.7321E+11,POLO COMM HIGH SCHOOL,POLO,IL,28,28
1.73222E+11,PONTIAC HIGH SCHOOL,PONTIAC,IL,86,84
1.73228E+11,POPE CO HIGH SCHOOL,GOLCONDA,IL,23,21
1.73141E+11,PORTA HIGH SCHOOL,PETERSBURG,IL,25,25
1.70001E+11,PRAIRIE CENTRAL HIGH SCHOOL,FAIRBURY,IL,60,55
1.71137E+11,PRAIRIE RIDGE HIGH SCHOOL,CRYSTAL LAKE,IL,226,218
1.7327E+11,PRINCETON HIGH SCHOOL,PRINCETON,IL,97,96
1.73277E+11,PRINCEVILLE HIGH SCHOOL,PRINCEVILLE,IL,42,40
1.70018E+11,PROJECT ECHO,JOHNSTON CITY,IL,5,5
1.70993E+11,PROLOGUE EARLY COLLEGE HS,CHICAGO,IL,,
1.73283E+11,PROPHETSTOWN HIGH SCHOOL,PROPHETSTOWN,IL,30,29
1.70417E+11,PROSPECT HIGH SCHOOL,MT PROSPECT,IL,479,468
1.70993E+11,PROSSER CAREER ACADEMY HS,CHICAGO,IL,222,216
346763,PROVIDENCE CATHOLIC HIGH SCHOOL,NEW LENOX,IL,169,167
2023638,PROVIDENCE-ST MEL SCHOOL,CHICAGO,IL,13,13
1.73291E+11,PROVISO EAST HIGH SCHOOL,MAYWOOD,IL,250,207
1.73291E+11,PROVISO MATH AND SCIENCE ACADEMY,FOREST PARK,IL,184,173
1.73291E+11,PROVISO WEST HIGH SCHOOL,HILLSIDE,IL,308,281
1.73296E+11,PUTNAM COUNTY HIGH SCHOOL,GRANVILLE,IL,35,34
A0700869,QUAD CITIES CHRISTIAN SCHOOL,MOLINE,IL,,
1.73123E+11,QUEST CHARTER SCHOOL ACADEMY,PEORIA,IL,50,40
349028,QUINCY NOTRE DAME HIGH SCHOOL,QUINCY,IL,62,61
1.733E+11,QUINCY SR HIGH SCHOOL,QUINCY,IL,235,228
1.72994E+11,R O W V A JR AND  SR HIGH SCHOOL,ONEIDA,IL,20,20
1.70993E+11,RABY HIGH SCHOOL,CHICAGO,IL,38,38
1.70019E+11,RAES EAST ALT ED,GALESBURG,IL,,
1.70019E+11,RAES WEST ALT ED,MONMOUTH,IL,5,5
1.73309E+11,RAMSEY HIGH SCHOOL,RAMSEY,IL,18,17
1.73324E+11,RANTOUL TWP HIGH SCHOOL,RANTOUL,IL,96,86
1.73327E+11,REAVIS HIGH SCHOOL,BURBANK,IL,358,340
1.7333E+11,RED BUD HIGH SCHOOL,RED BUD,IL,59,52
1.72213E+11,RED HILL JR/SR HIGH SCHOOL,BRIDGEPORT,IL,38,38
1.73338E+11,REED-CUSTER HIGH SCHOOL,BRAIDWOOD,IL,57,55
341222,REGINA DOMINICAN HIGH SCHOOL,WILMETTE,IL,40,39
343875,RESURRECTION COLLEGE PREP HIGH SCHOOL,CHICAGO,IL,99,97
1.73342E+11,RICH EAST CAMPUS HIGH SCHOOL,PARK FOREST,IL,,
1.73342E+11,RICH SOUTH CAMPUS HIGH SCHOOL,RICHTON PARK,IL,209,183
1.73342E+11,RICH TOWNSHIP HIGH SCHOOL,OLYMPIA FIELDS,IL,218,190
1733420F0015,RICH TOWNSHIP HIGH SCHOOL DISTRICT 227 - UNSPECIFIED,RICHTON PARK,IL,7,7
1.73342E+11,RICH TOWNSHIP STAR ACADEMY,RICHTON PARK,IL,14,9
1.70993E+11,RICHARDS CAREER ACADEMY HS,CHICAGO,IL,38,36
1.71329E+11,RICHLAND COUNTY HIGH SCHOOL,OLNEY,IL,111,106
1.73351E+11,RICHMOND-BURTON HIGH SCHOOL,RICHMOND,IL,78,75
1.73123E+11,RICHWOODS HIGH SCHOOL,PEORIA,IL,276,257
1.70993E+11,RICKOVER NAVAL ACADEMY HIGH SCHL,CHICAGO,IL,74,70
1.70011E+11,RIDGEVIEW HIGH SCHOOL,COLFAX,IL,23,20
1.73372E+11,RIDGEWOOD COMM HIGH SCHOOL,NORRIDGE,IL,180,172
1.7E+11,RIVER RIDGE HIGH SCHOOL,HANOVER,IL,32,30
1.73393E+11,RIVERDALE SR HIGH SCHOOL,PORT BYRON,IL,57,56
1.73402E+11,RIVERSIDE BROOKFIELD TWP HS,RIVERSIDE,IL,329,316
1.7341E+11,RIVERTON HIGH SCHOOL,RIVERTON,IL,72,67
1.73414E+11,ROANOKE-BENSON HIGH SCHOOL,ROANOKE,IL,23,22
1.73423E+11,ROBINSON HIGH SCHOOL,ROBINSON,IL,87,81
1.73429E+11,ROCHELLE TWP HIGH SCHOOL,ROCHELLE,IL,117,112
A0103067,ROCHELLE ZELL JEWISH HIGH SCHOOL,DEERFIELD,IL,11,11
1.73432E+11,ROCHESTER HIGH SCHOOL,ROCHESTER,IL,170,166
1.73438E+11,ROCK FALLS TOWNSHIP HIGH SCHOOL,ROCK FALLS,IL,86,82
1.73441E+11,ROCK ISLAND HIGH SCHOOL,ROCK ISLAND,IL,228,221
